Match Number,Match Date,Venue,City,Toss Winner,Toss Decision,Innings,Batting Team,Bowling Team,Batter,Bowler,Over,Ball,Score
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,O'Rourke,2,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,O'Rourke,2,5,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,O'Rourke,2,6,1w
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,O'Rourke,2,6,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Rathi,3,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Rathi,3,2,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Rathi,3,3,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Rathi,3,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Rathi,3,5,2
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Rathi,3,6,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Shahbaz Ahmed,4,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Shahbaz Ahmed,4,2,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Shahbaz Ahmed,4,3,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Shahbaz Ahmed,4,4,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Shahbaz Ahmed,4,5,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Shahbaz Ahmed,4,6,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Avesh Khan,5,1,1w
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Avesh Khan,5,1,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Avesh Khan,5,2,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Avesh Khan,5,3,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Avesh Khan,5,4,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Avesh Khan,5,5,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Avesh Khan,5,6,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Akash Singh,6,1,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Akash Singh,6,2,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Akash Singh,6,3,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Salt,Akash Singh,6,4,W
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Patidar,Akash Singh,6,5,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Akash Singh,6,6,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Patidar,Rathi,7,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Rathi,7,2,2
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Rathi,7,3,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Patidar,Rathi,7,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Patidar,Rathi,7,5,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Rathi,7,6,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,O'Rourke,8,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Patidar,O'Rourke,8,2,6
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Patidar,O'Rourke,8,3,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,O'Rourke,8,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,O'Rourke,8,5,2w
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Patidar,O'Rourke,8,5,W
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,ne,O'Rourke,8,6,W
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Shahbaz Ahmed,9,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Shahbaz Ahmed,9,2,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Shahbaz Ahmed,9,3,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Shahbaz Ahmed,9,4,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Shahbaz Ahmed,9,5,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Shahbaz Ahmed,9,6,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Akash Singh,10,1,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Akash Singh,10,2,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Akash Singh,10,3,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Akash Singh,10,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Akash Singh,10,5,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Akash Singh,10,6,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Rathi,11,1,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Rathi,11,2,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Rathi,11,3,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Rathi,11,4,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Rathi,11,5,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Rathi,11,6,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Avesh Khan,12,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Kohli,Avesh Khan,12,2,W
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Avesh Khan,12,3,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Avesh Khan,12,4,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Avesh Khan,12,5,2
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Avesh Khan,12,6,2
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Akash Singh,13,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Akash Singh,13,2,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Akash Singh,13,3,2
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Akash Singh,13,4,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Akash Singh,13,5,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Akash Singh,13,6,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,14,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,O'Rourke,14,2,3
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,14,3,6
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,14,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,14,5,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,O'Rourke,14,6,2
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Shahbaz Ahmed,15,1,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Shahbaz Ahmed,15,2,2
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Shahbaz Ahmed,15,3,6
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Shahbaz Ahmed,15,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Shahbaz Ahmed,15,5,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Shahbaz Ahmed,15,6,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Avesh Khan,16,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Avesh Khan,16,2,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Avesh Khan,16,3,1w
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Avesh Khan,16,3,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Avesh Khan,16,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Avesh Khan,16,5,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Avesh Khan,16,6,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Rathi,17,1,1nb
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Rathi,17,1,6
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Rathi,17,2,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Rathi,17,3,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Rathi,17,4,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Rathi,17,5,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Rathi,17,6,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,O'Rourke,18,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,18,2,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,18,3,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,18,4,4
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,18,5,6
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,O'Rourke,18,6,6
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Agarwal,Badoni,19,1,1
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Badoni,19,2,2
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Badoni,19,3,•
70th Match,27 May 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,RCB,field,2,RCB,LSG,Jitesh Sharma,Badoni,19,4,6
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Arya,Bhuvneshwar,1,1,2
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Arya,Bhuvneshwar,1,2,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Arya,Bhuvneshwar,1,3,4
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Arya,Bhuvneshwar,1,4,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Bhuvneshwar,1,5,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Bhuvneshwar,1,6,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Yash Dayal,2,1,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Arya,Yash Dayal,2,2,W
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Inglis,Yash Dayal,2,3,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Yash Dayal,2,4,2
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Yash Dayal,2,5,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Yash Dayal,2,6,6
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Inglis,Bhuvneshwar,3,1,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Inglis,Bhuvneshwar,3,2,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Bhuvneshwar,3,3,4
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Bhuvneshwar,3,4,4
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Bhuvneshwar,3,5,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Prabhsimran,Bhuvneshwar,3,6,W
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Inglis,Hazlewood,4,1,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Shreyas Iyer,Hazlewood,4,2,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Shreyas Iyer,Hazlewood,4,3,2
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Shreyas Iyer,Hazlewood,4,4,W
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Hazlewood,4,5,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Hazlewood,4,6,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Yash Dayal,5,1,1nb
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Yash Dayal,5,1,4
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Yash Dayal,5,2,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Yash Dayal,5,3,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Yash Dayal,5,4,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Inglis,Yash Dayal,5,5,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Inglis,Yash Dayal,5,6,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Inglis,Hazlewood,6,1,W
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,6,2,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,6,3,4
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,6,4,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,6,5,6
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,6,6,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Yash Dayal,7,1,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Yash Dayal,7,2,2
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Wadhera,Yash Dayal,7,3,W
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Shashank Singh,Yash Dayal,7,4,2
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Shashank Singh,Yash Dayal,7,5,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Shashank Singh,Yash Dayal,7,6,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,8,1,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,8,2,4
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,8,3,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,Shashank Singh,Hazlewood,8,4,1
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,8,5,•
Qualifier 1,29 May 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,RCB,field,1,PBKS,RCB,inis,Hazlewood,8,6,1
